VentaID;FechaVenta;HoraVenta;SucursalNombre;CiudadSucursal;VendedorNombre;ClienteNombre;GeneroCliente;EdadCliente;EmailCliente;TelefonoCliente;DireccionCliente;MetodoPago;NombreProducto1;MarcaProducto1;CantidadProducto1;PrecioUnitarioProducto1;SubtotalProducto1;NombreProducto2;MarcaProducto2;CantidadProducto2;PrecioUnitarioProducto2;SubtotalProducto2;NombreProducto3;MarcaProducto3;CantidadProducto3;PrecioUnitarioProducto3;SubtotalProducto3;DescuentoVenta;TotalVenta
557;13/02/2019;5:06:26 a. m.;Techcore Medellín #2;Medellín;Juanito Diaz;Eutimio Lumbreras Piña;M;38;eutimio75@hotmail.com;+34727246247;cll 78 #46-63;Tarjeta Crédito;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;;;null;null;null;;;null;null;null;0;14400000
558;26/06/2019;11:32:18 p. m.;Techcore Medellín #1;Medellín;Ibán López Córdoba;Modesta Capdevila Díaz;F;51;No especificado;+34984351622;cra 36 #98-69;Tarjeta Crédito;Lenovo IdeaPad 5;Lenovo;2;2800000;5600000;Lenovo ThinkPad X1 Carbon;Lenovo;2;6800000;13600000;MSI Modern 14;MSI;2;2800000;5600000;5;23560000
559;9/01/2025;9:33:59 a. m.;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Fito Rosado Malo;M;38;fito70@hotmail.com;+34885824554;cra 10 #44-78;Efectivo;Apple MacBook Air M1;Apple;2;5500000;11000000;HP Spectre x360;HP;1;5200000;5200000;;;null;null;null;1;14580000
560;9/03/2020;6:24:06 a. m.;Techcore Bogotá #1;Bogotá;María Belén Alegria Camps;Yago Gallo Lumbreras;M;47;yago87@hotmail.com;+34979188491;cra 48 #36-32;Tarjeta Débito;Samsung Galaxy Book Odyssey;Samsung;1;6800000;6800000;;;null;null;null;;;null;null;null;15;5780000
561;9/04/2015;11:40:26 p. m.;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Rosaura Cifuentes;F;47;rosaura31@yahoo.com;+34988046572;cll 51 #41-88;Tarjeta Crédito;Dell Inspiron 15;Dell;2;3000000;6000000;Lenovo ThinkPad X1 Carbon;Lenovo;2;6800000;13600000;HP Spectre x360;HP;1;5200000;5200000;5;23560000
562;25/02/2016;7:10:55 a. m.;Techcore Pereira;Pereira;Anacleto Morera Segovia;Gerónimo del Sanjuan;M;39;No especificado;+34822945867;cra 2 #8-96;Tarjeta Débito;Acer Predator Helios 300;Acer;2;5600000;11200000;HP Pavilion 15;HP;2;3500000;7000000;Razer Blade 15;Razer;1;8800000;8800000;0;27000000
563;17/09/2016;3:27:29 a. m.;Techcore Bogotá #1;Bogotá;Evaristo Guillen Peña;Jose Antonio Vega;M;36;jose49@hotmail.com;+34972724633;cll 90 #37-97;Transferencia;HP Spectre x360;HP;2;5200000;10400000;Asus TUF Gaming A15;Asus;2;4800000;9600000;HP Pavilion 15;HP;1;3500000;3500000;0;23500000
564;29/09/2019;4:34:42 a. m.;Techcore Bogotá #2;Bogotá;Eloísa Plaza Hurtado;Berto Coello-Navas;M;37;berto32@hotmail.com;+34921647833;cll 77 #94-35;Transferencia;Lenovo ThinkPad X1 Carbon;Lenovo;1;6800000;6800000;Lenovo Legion 5 Pro;Lenovo;1;7200000;7200000;Lenovo Yoga 7i;Lenovo;2;4400000;8800000;0;22800000
565;27/07/2020;3:34:09 a. m.;Techcore Medellín #1;Medellín;Dominga del Alcántara;Pascual Gabriel Tejero Mínguez;M;21;pascual3@gmail.com;+34881527358;cll 8 #31-65;Tarjeta Crédito;Lenovo IdeaPad 5;Lenovo;1;2800000;2800000;HP Spectre x360;HP;1;5200000;5200000;;;null;null;null;5;7600000
566;27/03/2020;12:52:59 a. m.;Techcore Pereira;Pereira;Anacleto Morera Segovia;Olga Bilbao Sandoval;F;34;olga41@yahoo.com;+34849331501;cll 53 #64-67;Tarjeta Débito;Lenovo Yoga 7i;Lenovo;1;4400000;4400000;Asus ZenBook 14;Asus;1;3800000;3800000;;;null;null;null;0;8200000
567;3/06/2023;3:35:43 a. m.;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Reyes Luna Peláez;M;45;reyes21@gmail.com;+34987656291;cra 77 #13-34;Efectivo;Acer Swift 3;Acer;1;2600000;2600000;;;null;null;null;;;null;null;null;0;2600000
568;26/12/2015;5:16:18 a. m.;Techcore Bogotá #2;Bogotá;Herminia Meléndez-Huguet;Leocadio Valera Pinedo;M;24;leocadio75@yahoo.com;+34988045343;cll 89 #92-83;No Especificado;Lenovo Legion 5 Pro;Lenovo;1;7200000;7200000;Dell Inspiron 15;Dell;2;3000000;6000000;;;null;null;null;0;13200000
569;3/10/2020;3:45:26 p. m.;Techcore Bogotá #2;Bogotá;Olivia Armas Ayuso;Ambrosio Company Castellanos;M;50;ambrosio88@hotmail.com;+34807724063;cra 28 #13-3;Tarjeta Crédito;Lenovo IdeaPad 5;Lenovo;2;2800000;5600000;HP Pavilion 15;HP;1;3500000;3500000;Dell Alienware m15;Dell;1;8000000;8000000;0;17100000
570;8/08/2022;10:39:39 a. m.;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Ruperto Maza Martín;M;45;ruperto31@hotmail.com;+34974482704;cll 7 #49-51;Transferencia;HP Spectre x360;HP;1;5200000;5200000;Dell Latitude 7420;Dell;2;5600000;11200000;;;null;null;null;0;16400000
571;27/12/2023;2:37:29 a. m.;Techcore Bogotá #2;Bogotá;Herminia Meléndez-Huguet;Florentina de Espinosa;F;30;florentina39@yahoo.com;+34807629818;cra 26 #32-67;Efectivo;Asus ZenBook 14;Asus;2;3800000;7600000;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;;;null;null;null;0;22000000
572;7/03/2015;5:39:29 a. m.;Techcore Bogotá #2;Bogotá;Armida Azorin Plaza;Flavio Arias Noguera;M;20;flavio78@yahoo.com;+34720464087;cra 35 #65-16;Tarjeta Crédito;HP Spectre x360;HP;2;5200000;10400000;Asus ZenBook 14;Asus;2;3800000;7600000;Asus ROG Strix G15;Asus;2;6400000;12800000;0;30800000
573;14/04/2018;6:22:49 p. m.;Techcore Cali;Cali;Basilio Marcos Barrena;Adelardo Pol Uriarte;M;19;adelardo40@yahoo.com;+34822205261;cll 76 #49-9;Transferencia;Apple iMac 24;Apple;2;6400000;12800000;HP Envy 13;HP;2;4000000;8000000;;;null;null;null;0;20800000
574;19/08/2015;1:09:42 p. m.;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Patricia Losada Rovira;F;43;patricia18@yahoo.com;+34842198446;cra 79 #43-65;Billetera Digital;HP Spectre x360;HP;2;5200000;10400000;HP Omen 16;HP;1;6000000;6000000;HP Pavilion 15;HP;1;3500000;3500000;0;19900000
575;17/04/2015;1:27:11 p. m.;Techcore Cali;Cali;Basilio Marcos Barrena;Cristóbal Vargas-Salazar;M;31;cristobal58@hotmail.com;+34846997896;cra 54 #20-53;No Especificado;Acer Aspire 5;Acer;1;2000000;2000000;;;null;null;null;;;null;null;null;0;2000000
576;22/02/2015;6:12:42 a. m.;Techcore Bogotá #1;Bogotá;Griselda Arnaiz Palacio;Ramón del Fonseca;M;39;ramon29@gmail.com;+34844800503;cll 40 #29-52;Tarjeta Crédito;Asus ZenBook 14;Asus;1;3800000;3800000;Asus VivoBook 15;Asus;2;2400000;4800000;Dell Inspiron 15;Dell;2;3000000;6000000;0;14600000
577;14/05/2017;12:11:13 a. m.;Techcore Bogotá #1;Bogotá;María Belén Alegria Camps;Benito del Morell;M;20;benito25@yahoo.com;+34926577596;cll 99 #83-80;Tarjeta Débito;Asus TUF Gaming A15;Asus;1;4800000;4800000;Lenovo IdeaPad 5;Lenovo;2;2800000;5600000;Dell Latitude 7420;Dell;1;5600000;5600000;0;16000000
578;2/05/2023;4:54:19 p. m.;Techcore Medellín #1;Medellín;Eusebia Jara Macias;César Pujol Requena;M;21;cesar61@hotmail.com;+34825219142;cll 49 #3-68;No Especificado;HP Spectre x360;HP;2;5200000;10400000;;;null;null;null;;;null;null;null;0;10400000
579;21/06/2017;6:51:39 p. m.;Techcore Bogotá #1;Bogotá;Poncio Gabriel Poza Acedo;Dalila Montero;F;41;dalila12@gmail.com;+34974571382;cll 55 #2-93;Tarjeta Débito;Acer Aspire 5;Acer;1;2000000;2000000;Dell XPS 13;Dell;2;4800000;9600000;;;null;null;null;0;11600000
580;20/07/2020;9:08:54 p. m.;Techcore Medellín #1;Medellín;Ana Sofía Llopis Blázquez;Ciriaco Navarro-Vazquez;M;49;ciriaco53@hotmail.com;+34871189271;cra 52 #12-33;Tarjeta Crédito;Lenovo ThinkPad X1 Carbon;Lenovo;2;6800000;13600000;Lenovo IdeaPad 5;Lenovo;1;2800000;2800000;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;5;29260000
581;17/09/2023;6:57:54 a. m.;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Pascual Erasmo Pastor Izquierdo;M;29;pascual28@gmail.com;+34900741477;cra 88 #54-1;Tarjeta Crédito;Samsung Galaxy Book Odyssey;Samsung;1;6800000;6800000;;;null;null;null;;;null;null;null;0;6800000
582;4/03/2017;11:40:27 p. m.;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Lupita Cañete-Pellicer;F;31;lupita2@gmail.com;+34922937263;cll 5 #82-98;Billetera Digital;Dell Latitude 7420;Dell;1;5600000;5600000;;;null;null;null;;;null;null;null;0;5600000
583;19/09/2024;11:42:00 p. m.;Techcore Bogotá #1;Bogotá;Aura del Bermúdez;Virgilio Valderrama Soler;M;48;virgilio16@gmail.com;+34803315825;cll 85 #11-21;Tarjeta Crédito;Lenovo Legion 5 Pro;Lenovo;1;7200000;7200000;Lenovo IdeaPad 5;Lenovo;1;2800000;2800000;Dell Alienware m15;Dell;2;8000000;16000000;0;26000000
584;29/08/2018;5:57:31 p. m.;Techcore Pereira;Pereira;Anacleto Morera Segovia;Mirta Artigas Arana;F;40;mirta56@yahoo.com;+34821785639;cll 11 #98-88;Tarjeta Crédito;Apple MacBook Pro 14;Apple;2;8000000;16000000;;;null;null;null;;;null;null;null;5;15200000
585;2/01/2015;7:50:49 a. m.;Techcore Medellín #2;Medellín;Luisina Lasa;Violeta Moreno Caballero;F;27;violeta57@gmail.com;+34975548038;cll 3 #18-80;Transferencia;Lenovo IdeaPad 5;Lenovo;2;2800000;5600000;;;null;null;null;;;null;null;null;0;5600000
586;18/07/2022;2:08:13 p. m.;Techcore Medellín #1;Medellín;Dominga del Alcántara;Rita Caro;F;28;rita36@hotmail.com;+34806954929;cra 4 #91-48;Tarjeta Crédito;Dell Inspiron 15;Dell;1;3000000;3000000;;;null;null;null;;;null;null;null;0;3000000
587;1/09/2022;5:49:04 p. m.;Techcore Bogotá #1;Bogotá;Poncio Gabriel Poza Acedo;Manu Orozco Boada;M;28;manu37@gmail.com;+34973367499;cra 41 #31-79;Tarjeta Crédito;Lenovo Yoga 7i;Lenovo;2;4400000;8800000;Acer Nitro 5;Acer;1;4000000;4000000;HP Spectre x360;HP;2;5200000;10400000;5;22040000
588;11/08/2016;9:19:46 a. m.;Techcore Medellín #2;Medellín;Luisina Lasa;Federico Nogués Aguilar;M;22;federico94@hotmail.com;+34928689872;cra 25 #66-26;No Especificado;Dell Inspiron 15;Dell;2;3000000;6000000;Asus ROG Strix G15;Asus;2;6400000;12800000;;;null;null;null;0;18800000
589;4/06/2018;2:10:33 p. m.;Techcore Cali;Cali;Clímaco Salinas Zabaleta;Calixto Solana Vendrell;M;26;calixto43@yahoo.com;+34939421392;cll 26 #98-89;Transferencia;Lenovo Legion 5 Pro;Lenovo;1;7200000;7200000;Lenovo ThinkPad X1 Carbon;Lenovo;2;6800000;13600000;;;null;null;null;5;19760000
590;24/04/2022;11:56:27 a. m.;Techcore Bogotá #1;Bogotá;Poncio Gabriel Poza Acedo;Julio Cano Barón;M;31;No especificado;+34979679861;cra 26 #47-7;Tarjeta Crédito;Acer Predator Helios 300;Acer;2;5600000;11200000;;;null;null;null;;;null;null;null;0;11200000
591;12/02/2025;11:24:53 a. m.;Techcore Medellín #2;Medellín;Juanito Diaz;Horacio Saez Echeverría;M;39;horacio75@hotmail.com;+34965240522;cll 45 #24-57;Transferencia;Acer Nitro 5;Acer;1;4000000;4000000;Dell Alienware m15;Dell;2;8000000;16000000;;;null;null;null;0;20000000
592;6/03/2023;11:22:41 a. m.;Techcore Medellín #2;Medellín;Juan José Porcel-Riera;Amílcar Mas Verdú;M;36;amilcar36@gmail.com;+34927214708;cll 6 #17-70;Transferencia;HP Omen 16;HP;1;6000000;6000000;;;null;null;null;;;null;null;null;5;5700000
593;14/11/2023;4:46:21 p. m.;Techcore Bogotá #2;Bogotá;Olivia Armas Ayuso;Judith Bautista Atienza;F;29;No especificado;+34872601344;cra 46 #26-71;Tarjeta Crédito;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;HP Envy 13;HP;1;4000000;4000000;Dell XPS 13;Dell;1;4800000;4800000;5;22040000
594;9/12/2014;12:07:40 a. m.;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Francisco Vega-Alcalá;M;48;francisco50@yahoo.com;+34803330496;cll 3 #38-4;Tarjeta Crédito;Samsung Galaxy Chromebook 2;Samsung;2;2000000;4000000;;;null;null;null;;;null;null;null;0;4000000
595;4/07/2016;5:35:21 p. m.;Techcore Bogotá #2;Bogotá;Herminia Meléndez-Huguet;Custodia Cases Abascal;F;40;custodia46@gmail.com;+34984976667;cll 6 #15-9;Tarjeta Débito;Dell XPS 13;Dell;1;4800000;4800000;;;null;null;null;;;null;null;null;15;4080000
596;22/05/2019;1:56:19 p. m.;Techcore Bogotá #2;Bogotá;Armida Azorin Plaza;Etelvina Pili Pedrero Sandoval;F;25;etelvina97@yahoo.com;+34874084777;cra 56 #35-69;Tarjeta Débito;Dell XPS 13;Dell;1;4800000;4800000;HP Omen 16;HP;1;6000000;6000000;;;null;null;null;0;10800000
597;3/05/2016;10:31:28 a. m.;Techcore Medellín #2;Medellín;Juan José Porcel-Riera;Pedro Pacheco Alcántara;M;49;pedro95@hotmail.com;+34924660651;cll 21 #42-35;Tarjeta Crédito;Lenovo IdeaPad 5;Lenovo;1;2800000;2800000;;;null;null;null;;;null;null;null;0;2800000
598;18/04/2017;8:17:58 a. m.;Techcore Medellín #1;Medellín;Dominga del Alcántara;Marisol Vallés;F;47;marisol61@hotmail.com;+34923488731;cll 92 #76-30;Tarjeta Crédito;Lenovo IdeaPad 5;Lenovo;1;2800000;2800000;Dell Inspiron 15;Dell;1;3000000;3000000;Dell Latitude 7420;Dell;2;5600000;11200000;0;17000000
599;4/05/2023;1:00:16 a. m.;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Elvira Rocamora Díaz;F;39;elvira59@hotmail.com;+34878243990;cll 34 #87-45;Tarjeta Crédito;HP Omen 16;HP;1;6000000;6000000;;;null;null;null;;;null;null;null;0;6000000
600;21/09/2019;8:34:37 a. m.;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Lorenzo Blanch Herrera;M;40;lorenzo28@hotmail.com;+34943388550;cll 53 #71-26;Tarjeta Crédito;Dell XPS 13;Dell;1;4800000;4800000;;;null;null;null;;;null;null;null;0;4800000
601;13/07/2024;2:53:01 a. m.;Techcore Bogotá #2;Bogotá;Eloísa Plaza Hurtado;Alfonso Amat Ponce;M;46;alfonso80@gmail.com;+34979690360;cra 65 #24-37;Billetera Digital;Lenovo Yoga 7i;Lenovo;2;4400000;8800000;;;null;null;null;;;null;null;null;1;7920000
602;1/04/2019;12:59:42 p. m.;Techcore Pereira;Pereira;Anacleto Morera Segovia;Amor Pedraza Guzmán;M;18;amor66@yahoo.com;+34881463988;cra 10 #60-71;Efectivo;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;;;null;null;null;;;null;null;null;0;14400000
603;29/10/2015;11:48:44 a. m.;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Alejandra Otero Bermúdez;F;42;alejandra74@gmail.com;+34983869342;cra 85 #86-65;Tarjeta Crédito;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;HP Spectre x360;HP;2;5200000;10400000;;;null;null;null;5;23560000
604;4/07/2017;11:38:37 p. m.;Techcore Cali;Cali;Rosendo Barberá Cordero;Sandra Odalys Carbonell Ordóñez;F;39;sandra5@yahoo.com;+34820784507;cll 73 #62-97;Efectivo;HP Spectre x360;HP;2;5200000;10400000;Acer Aspire 5;Acer;2;2000000;4000000;;;null;null;null;0;14400000
605;4/01/2019;2:23:36 p. m.;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Maxi Chus Galiano Maza;M;35;maxi33@gmail.com;+34847327692;cra 95 #46-49;Efectivo;Apple MacBook Pro 14;Apple;2;8000000;16000000;Dell Alienware m15;Dell;1;8000000;8000000;Acer Aspire 5;Acer;1;2000000;2000000;5;24700000
606;5/06/2019;10:22:46 a. m.;Techcore Cali;Cali;Clímaco Salinas Zabaleta;Sebastian Yuste;M;29;sebastian30@hotmail.com;+34882630626;cll 55 #1-64;Tarjeta Débito;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;;;null;null;null;;;null;null;null;0;14400000
607;5/03/2023;4:14:16 a. m.;Techcore Cali;Cali;Rosendo Barberá Cordero;Faustino Torrents Querol;M;21;faustino72@gmail.com;+34846338886;cra 73 #85-70;Tarjeta Débito;HP Spectre x360;HP;1;5200000;5200000;;;null;null;null;;;null;null;null;0;5200000
608;30/05/2019;9:09:47 a. m.;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Aránzazu Solera Font;F;32;aranzazu21@yahoo.com;+34973336595;cll 11 #58-17;No Especificado;Lenovo ThinkPad X1 Carbon;Lenovo;1;6800000;6800000;Lenovo IdeaPad 5;Lenovo;1;2800000;2800000;;;null;null;null;5;9120000
609;11/07/2017;3:47:55 a. m.;Techcore Bogotá #2;Bogotá;Olivia Armas Ayuso;Lino Ramón Velasco;M;38;lino8@hotmail.com;+34924983266;cll 21 #7-20;Tarjeta Débito;Microsoft Surface Laptop 4;Microsoft;2;5200000;10400000;Asus VivoBook 15;Asus;2;2400000;4800000;Dell Alienware m15;Dell;1;8000000;8000000;5;22040000
610;21/05/2020;1:51:52 a. m.;Techcore Bogotá #1;Bogotá;Evaristo Guillen Peña;Zaira Saez Solana;F;25;zaira27@gmail.com;+34800377979;cra 81 #92-73;Tarjeta Crédito;Lenovo ThinkPad X1 Carbon;Lenovo;2;6800000;13600000;;;null;null;null;;;null;null;null;0;13600000
611;6/11/2018;8:31:35 p. m.;Techcore Bogotá #1;Bogotá;Aura del Bermúdez;Germán Albero Molins;M;44;german50@yahoo.com;+34721323915;cra 37 #21-65;Tarjeta Crédito;Samsung Galaxy Book Pro;Samsung;1;4800000;4800000;Apple MacBook Air M1;Apple;1;5500000;5500000;HP Spectre x360;HP;1;5200000;5200000;0;15500000
612;17/11/2023;12:54:52 p. m.;Techcore Bogotá #2;Bogotá;Olivia Armas Ayuso;Balduino Nilo Morell Nadal;M;20;balduino82@yahoo.com;+34722493716;cra 19 #88-32;Tarjeta Crédito;Dell Latitude 7420;Dell;1;5600000;5600000;Lenovo Yoga 7i;Lenovo;2;4400000;8800000;;;null;null;null;0;14400000
613;21/03/2018;12:32:35 p. m.;Techcore Pereira;Pereira;Anacleto Morera Segovia;Maricruz Amor Colom Losa;F;41;maricruz58@yahoo.com;+34827116247;cll 69 #1-79;Tarjeta Crédito;Asus TUF Gaming A15;Asus;2;4800000;9600000;Asus ROG Strix G15;Asus;2;6400000;12800000;Asus VivoBook 15;Asus;1;2400000;2400000;0;24800000
614;2/09/2024;5:02:57 p. m.;Techcore Bogotá #1;Bogotá;Evaristo Guillen Peña;Áurea Huguet;F;36;aurea84@yahoo.com;+34875019209;cll 93 #26-19;Transferencia;Acer Swift 3;Acer;2;2600000;5200000;;;null;null;null;;;null;null;null;1;4680000
615;27/07/2019;12:08:16 p. m.;Techcore Bogotá #2;Bogotá;Edu Juan Pedraza;Elías Piña Alemán;M;46;elias19@hotmail.com;+34844988025;cll 27 #66-99;Transferencia;HP Omen 16;HP;1;6000000;6000000;;;null;null;null;;;null;null;null;0;6000000
616;29/12/2016;4:46:41 p. m.;Techcore Pereira;Pereira;Anacleto Morera Segovia;Fabio Calvet Villalonga;M;47;fabio77@hotmail.com;+34983742472;cra 37 #57-71;Tarjeta Débito;Asus ZenBook 14;Asus;2;3800000;7600000;;;null;null;null;;;null;null;null;1;6840000
617;7/10/2014;11:17:30 a. m.;Techcore Bogotá #1;Bogotá;María Belén Alegria Camps;Hilario Onofre Galván Cuéllar;M;51;hilario21@hotmail.com;+34822002408;cll 12 #65-83;Tarjeta Crédito;HP Spectre x360;HP;1;5200000;5200000;Dell Latitude 7420;Dell;1;5600000;5600000;;;null;null;null;1;9720000
618;26/07/2019;5:55:56 p. m.;Techcore Bogotá #2;Bogotá;Olivia Armas Ayuso;Guiomar Larrea;M;38;guiomar65@hotmail.com;+34846998160;cra 81 #69-11;Transferencia;Dell Latitude 7420;Dell;1;5600000;5600000;Dell Inspiron 15;Dell;2;3000000;6000000;;;null;null;null;0;11600000
619;15/04/2020;8:36:42 a. m.;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Noé Cebrián Barrio Paniagua;M;24;noe97@yahoo.com;+34880969465;cra 63 #55-2;Tarjeta Crédito;HP Omen 16;HP;2;6000000;12000000;MSI GS66 Stealth;MSI;2;8000000;16000000;Apple MacBook Pro 14;Apple;2;8000000;16000000;0;44000000
620;26/11/2023;1:50:38 p. m.;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Corona Pereira Bueno;F;30;corona24@hotmail.com;+34971047784;cll 43 #12-22;Tarjeta Crédito;Acer Swift 3;Acer;1;2600000;2600000;;;null;null;null;;;null;null;null;1;2340000
621;1/01/2022;11:52:56 p. m.;Techcore Medellín #1;Medellín;Dominga del Alcántara;Haroldo Verdejo-Amor;M;34;haroldo16@yahoo.com;+34974762037;cra 51 #61-63;Transferencia;Asus VivoBook 15;Asus;2;2400000;4800000;;;null;null;null;;;null;null;null;5;4560000
622;8/11/2015;1:31:08 p. m.;Techcore Medellín #2;Medellín;Juan José Porcel-Riera;Cándida de Lerma;F;31;candida63@yahoo.com;+34980907655;cll 33 #71-98;Tarjeta Débito;Acer Swift 3;Acer;2;2600000;5200000;Microsoft Surface Laptop 4;Microsoft;1;5200000;5200000;;;null;null;null;5;9880000
623;9/10/2021;4:09:02 a. m.;Techcore Cali;Cali;Clímaco Salinas Zabaleta;Cristóbal Castellanos;M;38;cristobal35@gmail.com;+34975080174;cra 72 #42-3;Tarjeta Crédito;Dell Inspiron 15;Dell;1;3000000;3000000;HP Omen 16;HP;1;6000000;6000000;;;null;null;null;0;9000000
624;16/11/2023;12:59:25 p. m.;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;María Manuela Velázquez Calderón;F;47;maria55@yahoo.com;+34821590069;cll 48 #12-25;Efectivo;Dell Latitude 7420;Dell;2;5600000;11200000;;;null;null;null;;;null;null;null;0;11200000
625;6/02/2017;7:39:46 p. m.;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Duilio Osorio Bou;M;29;duilio15@gmail.com;+34876205646;cra 61 #97-58;Tarjeta Débito;Lenovo ThinkPad X1 Carbon;Lenovo;1;6800000;6800000;;;null;null;null;;;null;null;null;0;6800000
626;11/02/2022;7:04:10 p. m.;Techcore Medellín #1;Medellín;Eusebia Jara Macias;Caridad Jiménez Marí;F;25;caridad98@hotmail.com;+34988706009;cra 95 #27-27;Tarjeta Crédito;Asus VivoBook 15;Asus;1;2400000;2400000;;;null;null;null;;;null;null;null;15;2040000
627;24/07/2018;4:45:42 p. m.;Techcore Bogotá #2;Bogotá;Edu Juan Pedraza;Nayara Palau Gámez;F;35;nayara85@yahoo.com;+34980004075;cll 63 #79-53;Efectivo;HP Pavilion 15;HP;1;3500000;3500000;Dell Latitude 7420;Dell;2;5600000;11200000;Asus VivoBook 15;Asus;1;2400000;2400000;0;17100000
628;29/10/2014;6:56:02 p. m.;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Lope Peláez Saldaña;M;28;lope27@hotmail.com;+34979493123;cra 96 #37-6;Tarjeta Crédito;Acer Predator Helios 300;Acer;2;5600000;11200000;Dell Latitude 7420;Dell;2;5600000;11200000;;;null;null;null;0;22400000
629;14/08/2016;9:57:17 p. m.;Techcore Medellín #1;Medellín;Ibán López Córdoba;Jacobo Armas Bejarano;M;29;jacobo79@hotmail.com;+34936225961;cra 33 #55-28;Tarjeta Crédito;Dell Inspiron 15;Dell;1;3000000;3000000;Asus ZenBook 14;Asus;1;3800000;3800000;;;null;null;null;1;6120000
630;11/01/2015;12:07:25 a. m.;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Geraldo Segura-Goicoechea;M;50;geraldo74@hotmail.com;+34977920319;cll 71 #36-72;Efectivo;Asus VivoBook 15;Asus;2;2400000;4800000;;;null;null;null;;;null;null;null;0;4800000
631;1/09/2023;3:39:33 a. m.;Techcore Medellín #1;Medellín;Ana Sofía Llopis Blázquez;Emiliano Sacristán Barral;M;31;emiliano98@yahoo.com;+34872218996;cll 32 #95-84;Tarjeta Crédito;Lenovo IdeaPad 5;Lenovo;1;2800000;2800000;HP Spectre x360;HP;1;5200000;5200000;Dell Inspiron 15;Dell;2;3000000;6000000;0;14000000
632;28/04/2023;11:15:50 p. m.;Techcore Pereira;Pereira;Carina Parejo Carranza;Carmelo Noé Sacristán Jover;M;22;No especificado;+34924684751;cll 74 #82-6;Tarjeta Crédito;HP Spectre x360;HP;2;5200000;10400000;HP Pavilion 15;HP;1;3500000;3500000;;;null;null;null;0;13900000
633;9/02/2021;10:40:35 a. m.;Techcore Medellín #1;Medellín;Ana Sofía Llopis Blázquez;Isaías Nieto Moya;M;50;isaias6@yahoo.com;+34807809309;cll 88 #43-1;No Especificado;Acer Swift 3;Acer;2;2600000;5200000;;;null;null;null;;;null;null;null;0;5200000
634;19/05/2023;5:59:03 a. m.;Techcore Bogotá #2;Bogotá;Herminia Meléndez-Huguet;Evelia Mirta Pino Roldán;F;33;evelia66@hotmail.com;No especificado;cll 67 #22-29;Efectivo;HP Envy 13;HP;1;4000000;4000000;;;null;null;null;;;null;null;null;15;3400000
635;30/12/2019;5:24:33 p. m.;Techcore Medellín #1;Medellín;Ibán López Córdoba;Bárbara Valenzuela Pozo;F;51;barbara64@hotmail.com;+34886195872;cll 22 #17-49;Tarjeta Débito;Acer Nitro 5;Acer;1;4000000;4000000;Lenovo Legion 5 Pro;Lenovo;1;7200000;7200000;;;null;null;null;0;11200000
